('https://www.cs.jhu.edu/~yarowsky/', 'PHONE', '(410) 516-5372')
('https://www.cs.jhu.edu/about/department-leadership/', 'PHONE', '4105164975')
('https://www.cs.jhu.edu/about/department-leadership/', 'PHONE', '410-516-4975')
('https://www.cs.jhu.edu/about/department-leadership/', 'PHONE', '4105165299')
('https://www.cs.jhu.edu/about/department-leadership/', 'PHONE', '410-516-5299')
('https://www.cs.jhu.edu/about/department-leadership/', 'PHONE', '1727191821')
('https://www.cs.jhu.edu/about/department-leadership/', 'PHONE', '1727191821')
('https://www.cs.jhu.edu/about/department-leadership/', 'PHONE', '1727191821')
('https://www.cs.jhu.edu/about/department-leadership/', 'PHONE', '1727191821')
('https://www.cs.jhu.edu/about/department-leadership/', 'PHONE', '1727191821')
('https://www.cs.jhu.edu/about/department-leadership/', 'PHONE', '1727191821')
('https://www.cs.jhu.edu/about/department-leadership/', 'PHONE', '1727191821')
('https://www.cs.jhu.edu/about/department-leadership/', 'PHONE', '4105168577')
('https://www.cs.jhu.edu/about/department-leadership/', 'PHONE', '410-516-8577')
('https://www.cs.jhu.edu/about/department-leadership/', 'PHONE', '1727191821')
('https://www.cs.jhu.edu/about/department-leadership/', 'PHONE', '1727191821')
('https://www.cs.jhu.edu/about/department-leadership/', 'PHONE', '1727191821')
('https://www.cs.jhu.edu/about/department-leadership/', 'PHONE', '1727191821')
('https://www.cs.jhu.edu/about/department-leadership/', 'PHONE', '1727191821')
('https://www.cs.jhu.edu/about/department-leadership/', 'PHONE', '1727191821')
('https://www.cs.jhu.edu/about/department-leadership/', 'EMAIL', 'randal@cs.jhu.edu')
('https://www.cs.jhu.edu/about/department-leadership/', 'EMAIL', 'randal@cs.jhu.edu')
('https://www.cs.jhu.edu/about/department-leadership/', 'EMAIL', 'randal@cs.jhu.edu')
('https://www.cs.jhu.edu/about/department-leadership/', 'EMAIL', 'joanne@cs.jhu.edu')
('https://www.cs.jhu.edu/about/department-leadership/', 'EMAIL', 'joanne@cs.jhu.edu')
('https://www.cs.jhu.edu/about/department-leadership/', 'EMAIL', 'joanne@cs.jhu.edu')
('https://www.cs.jhu.edu/about/department-leadership/', 'EMAIL', 'mdredze@cs.jhu.edu')
('https://www.cs.jhu.edu/about/department-leadership/', 'EMAIL', 'mdredze@cs.jhu.edu')
('https://www.cs.jhu.edu/about/department-leadership/', 'EMAIL', 'mdredze@cs.jhu.edu')
('https://www.cs.jhu.edu/about/department-leadership/', 'EMAIL', 'vbraver1@jhu.edu')
('https://www.cs.jhu.edu/about/department-leadership/', 'EMAIL', 'vbraver1@jhu.edu')
('https://www.cs.jhu.edu/about/department-leadership/', 'EMAIL', 'vbraver1@jhu.edu')
('https://www.cs.jhu.edu/about/department-leadership/', 'EMAIL', 'scott@cs.jhu.edu')
('https://www.cs.jhu.edu/about/department-leadership/', 'EMAIL', 'scott@cs.jhu.edu')
('https://www.cs.jhu.edu/about/department-leadership/', 'EMAIL', 'scott@cs.jhu.edu')
('https://www.cs.jhu.edu/about/department-leadership/', 'EMAIL', 'lahenneman@jhu.edu')
('https://www.cs.jhu.edu/about/department-leadership/', 'EMAIL', 'lahenneman@jhu.edu')
('https://www.cs.jhu.edu/about/department-leadership/', 'EMAIL', 'lahenneman@jhu.edu')
('https://www.cs.jhu.edu/about/department-leadership/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/about/department-leadership/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/about/diversity-and-inclusion/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/about/diversity-and-inclusion/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/about/diversity-and-inclusion/', 'EMAIL', 'diversityandinclusion@cs.jhu.edu')
('https://www.cs.jhu.edu/about/diversity-and-inclusion/', 'EMAIL', 'diversityandinclusion@cs.jhu.edu')
('https://www.cs.jhu.edu/about/diversity-and-inclusion/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/about/diversity-and-inclusion/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/about/employment-opportunities/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/about/employment-opportunities/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/about/employment-opportunities/', 'EMAIL', 'fsearch2024@cs.jhu.edu')
('https://www.cs.jhu.edu/about/employment-opportunities/', 'EMAIL', 'fsearch2024@cs.jhu.edu')
('https://www.cs.jhu.edu/about/employment-opportunities/', 'EMAIL', 'suchi.saria@gmail.com')
('https://www.cs.jhu.edu/about/employment-opportunities/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/about/employment-opportunities/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/about/message-from-dept-head/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/about/message-from-dept-head/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/about/message-from-dept-head/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/about/message-from-dept-head/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/about/message-from-dept-head/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/academic-programs/academic-integrity-code/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/academic-programs/academic-integrity-code/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/academic-programs/academic-integrity-code/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/academic-programs/academic-integrity-code/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/academic-programs/combined-bachelors-masters/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/academic-programs/combined-bachelors-masters/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/academic-programs/combined-bachelors-masters/', 'EMAIL', 'rniles3@jhu.edu')
('https://www.cs.jhu.edu/academic-programs/combined-bachelors-masters/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/academic-programs/combined-bachelors-masters/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/academic-programs/graduate-programs/phd-program/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/academic-programs/graduate-programs/phd-program/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/academic-programs/graduate-programs/phd-program/', 'PHONE', '418-3315916')
('https://www.cs.jhu.edu/academic-programs/graduate-programs/phd-program/', 'PHONE', '418-3315916')
('https://www.cs.jhu.edu/academic-programs/graduate-programs/phd-program/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/academic-programs/graduate-programs/phd-program/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/academic-programs/graduate-studies/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/academic-programs/graduate-studies/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/academic-programs/graduate-studies/', 'PHONE', '1692372701')
('https://www.cs.jhu.edu/academic-programs/graduate-studies/', 'PHONE', '1692372701')
('https://www.cs.jhu.edu/academic-programs/graduate-studies/', 'PHONE', '1692372701')
('https://www.cs.jhu.edu/academic-programs/graduate-studies/', 'PHONE', '1692372701')
('https://www.cs.jhu.edu/academic-programs/graduate-studies/', 'PHONE', '1692372701')
('https://www.cs.jhu.edu/academic-programs/graduate-studies/', 'PHONE', '1692372701')
('https://www.cs.jhu.edu/academic-programs/graduate-studies/', 'PHONE', '418-3315916')
('https://www.cs.jhu.edu/academic-programs/graduate-studies/', 'EMAIL', 'admissions@cs.jhu.edu')
('https://www.cs.jhu.edu/academic-programs/graduate-studies/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/academic-programs/graduate-studies/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/academic-programs/graduate-studies/ms-in-security-informatics/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/academic-programs/graduate-studies/ms-in-security-informatics/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/academic-programs/graduate-studies/ms-in-security-informatics/', 'EMAIL', 'admissions@cs.jhu.edu')
('https://www.cs.jhu.edu/academic-programs/graduate-studies/ms-in-security-informatics/', 'EMAIL', 'admissions@cs.jhu.edu')
('https://www.cs.jhu.edu/academic-programs/graduate-studies/ms-in-security-informatics/', 'EMAIL', 'JHUISI-MSSI@jhu.edu')
('https://www.cs.jhu.edu/academic-programs/graduate-studies/ms-in-security-informatics/', 'EMAIL', 'JHUISI-MSSI@jhu.edu')
('https://www.cs.jhu.edu/academic-programs/graduate-studies/ms-in-security-informatics/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/academic-programs/graduate-studies/ms-in-security-informatics/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/academic-programs/graduate-studies/mse-programs/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/academic-programs/graduate-studies/mse-programs/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/academic-programs/graduate-studies/mse-programs/', 'EMAIL', 'admissions@cs.jhu.edu')
('https://www.cs.jhu.edu/academic-programs/graduate-studies/mse-programs/', 'EMAIL', 'admissions@cs.jhu.edu')
('https://www.cs.jhu.edu/academic-programs/graduate-studies/mse-programs/', 'EMAIL', 'admissions@cs.jhu.edu')
('https://www.cs.jhu.edu/academic-programs/graduate-studies/mse-programs/', 'EMAIL', 'admissions@cs.jhu.edu')
('https://www.cs.jhu.edu/academic-programs/graduate-studies/mse-programs/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/academic-programs/graduate-studies/mse-programs/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/academic-programs/program-enrollment-and-outcomes/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/academic-programs/program-enrollment-and-outcomes/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/academic-programs/program-enrollment-and-outcomes/', 'PHONE', '1643737381')
('https://www.cs.jhu.edu/academic-programs/program-enrollment-and-outcomes/', 'PHONE', '1643737381')
('https://www.cs.jhu.edu/academic-programs/program-enrollment-and-outcomes/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/academic-programs/program-enrollment-and-outcomes/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/academic-programs/undergraduate-studies/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/academic-programs/undergraduate-studies/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/academic-programs/undergraduate-studies/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/academic-programs/undergraduate-studies/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/cs-newsletter/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/cs-newsletter/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/cs-newsletter/', 'PHONE', '025-6801974')
('https://www.cs.jhu.edu/cs-newsletter/', 'PHONE', '6373994495')
('https://www.cs.jhu.edu/cs-newsletter/', 'PHONE', '4051231422')
('https://www.cs.jhu.edu/cs-newsletter/', 'PHONE', '4051231422')
('https://www.cs.jhu.edu/cs-newsletter/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/cs-newsletter/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/department-seminars/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/department-seminars/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/department-seminars/', 'PHONE', '9694405230')
('https://www.cs.jhu.edu/department-seminars/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/department-seminars/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/distinguished-lecture-series/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/distinguished-lecture-series/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/distinguished-lecture-series/', 'PHONE', '1526329416')
('https://www.cs.jhu.edu/distinguished-lecture-series/', 'PHONE', '1526328949')
('https://www.cs.jhu.edu/distinguished-lecture-series/', 'PHONE', '1526328827')
('https://www.cs.jhu.edu/distinguished-lecture-series/', 'PHONE', '1526330014')
('https://www.cs.jhu.edu/distinguished-lecture-series/', 'PHONE', '1526329799')
('https://www.cs.jhu.edu/distinguished-lecture-series/', 'PHONE', '(410) 516-8723')
('https://www.cs.jhu.edu/distinguished-lecture-series/', 'EMAIL', 'engineering@jhu.edu')
('https://www.cs.jhu.edu/distinguished-lecture-series/', 'EMAIL', 'engineering@jhu.edu')
('https://www.cs.jhu.edu/distinguished-lecture-series/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/distinguished-lecture-series/', 'EMAIL', 'contactus@cs.jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '2558320782')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1685112354')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1685112354')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1695140270')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1695140270')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1695135119')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1695135119')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1695135937')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1695135937')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1664299701')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1664299701')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1725659710')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1725659710')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1720186157')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1720186157')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1720186369')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1720186369')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1729014112')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1729014112')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1727898446')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1727898446')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1596557978')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1596557978')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1596557268')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1596557268')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1596553248')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1596553248')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1596239069')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1596239069')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1724077696')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1724077696')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1596220964')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1596220964')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1596210774')
('https://www.cs.jhu.edu/faculty/', 'PHONE', '1596210774')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'yairamir@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'yairamir@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'rarora8@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'rarora8@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'vbraver1@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'vbraver1@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'randal@cs.jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'randal@cs.jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'yinzhi.cao@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'yinzhi.cao@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'AntonDahbura@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'AntonDahbura@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'darvish@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'darvish@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'mdinitz1@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'mdinitz1@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'mdredze@cs.jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'mdredze@cs.jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'kevinduh@cs.jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'kevinduh@cs.jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'eisner@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'eisner@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'afield6@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'afield6@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'gagan@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'gagan@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'sghorba1@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'sghorba1@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'mgreen@cs.jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'mgreen@cs.jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'ghadfield@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'ghadfield@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'hager@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'hager@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'susan@cs.jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'susan@cs.jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'daveho@cs.jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'daveho@cs.jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'chienming.huang@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'chienming.huang@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'abhishekjain@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'abhishekjain@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'craigj@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'craigj@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'pkaz@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'pkaz@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'mkazhda1@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'mkazhda1@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'danielk@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'danielk@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'phi@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'phi@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'skosara1@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'skosara1@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'blangme2@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'blangme2@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'xyli@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'xyli@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'xli113@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'xli113@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'tom@cs.jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'tom@cs.jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'aliu@cs.jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'aliu@cs.jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'madooei@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'madooei@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'amarder@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'amarder@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'more@cs.jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'more@cs.jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'nalisnick@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'nalisnick@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'moberst@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'moberst@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'kai@cs.jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'kai@cs.jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'rubin@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'rubin@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'dryan33@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'dryan33@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'ksabnan2@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'ksabnan2@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'salzberg@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'salzberg@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'ssaria1@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'ssaria1@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'mschatz@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'mschatz@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'joanne@cs.jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'joanne@cs.jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'ishpits1@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'ishpits1@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'tianmin.shu@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'tianmin.shu@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'pdsimari@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'pdsimari@jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'scott@cs.jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'scott@cs.jhu.edu')
('https://www.cs.jhu.edu/faculty/', 'EMAIL', 'jess@jhu.edu')
